id	lat	lon	title	description	icon	iconSize	iconOffset
1881	54.1535243741	74.8088356666	Черлакский район	Черлакский район, Победы, 11	/static/images/tik.png	18,32	-9,-32
1882	54.629153	72.393001	Шербакульский район	р.п. Шербакуль, пл. Гуртьева, 5	/static/images/tik.png	18,32	-9,-32
1883	56.10177	74.624156	Большереченский район	Большереченский район, Большереченское городское поселение, ул. Советов (здание администрации муниципального района), д. 69	/static/images/tik.png	18,32	-9,-32
1884	56.933333	72.666667	Большеуковский район	с. Большие Уки, ул., Ленина, 12	/static/images/tik.png	18,32	-9,-32
1885	55.415145	74.945492	Нижнеомский район	Нижняя Омка, Ленина, 58	/static/images/tik.png	18,32	-9,-32
1886	54.842232	75.078317	Оконешниковский район	Оконешниково, Пролетарская, 73	/static/images/tik.png	18,32	-9,-32
1887	54.965626	73.414888	Омск (Октябрьский район)	г. Омск, Л.Чайкиной, 1	/static/images/tik.png	18,32	-9,-32
1888	54.203219	73.563605	Павлоградский район	Павлоградка, Ленина, 49	/static/images/tik.png	18,32	-9,-32
1889	57.509476	72.398058	Тевризский район	р.п. Тевриз, Советская, 29	/static/images/tik.png	18,32	-9,-32
1890	54.995173	73.37212	Омск (Центральный район)	г.Омск, Герцена, 25	/static/images/tik.png	18,32	-9,-32
1891	55.005578	73.344389	Омск (Советский район)	город Омск, Советский административный округ, Красный путь, 107	/static/images/tik.png	18,32	-9,-32
1892	54.984739	73.426962	Омский район	город Омск, Лермонтова, 171 &quot;А&quot;	/static/images/tik.png	18,32	-9,-32
1893	46.9603283731	142.739047408	Сахалинская область	г.Южно-Сахалинск, Коммунистический проспект, 32	/static/images/tik.png	18,32	-9,-32
1894	50.902852	142.160819	Александровск-Сахалинский район	г.Александровск- Сахалинский, Советская, 7	/static/images/tik.png	18,32	-9,-32
1895	46.716875	142.526559	Анивский район	г.Анива, ул.Калинина, д.57	/static/images/tik.png	18,32	-9,-32
1896	47.326619	142.792883	Долинский район	г.Долинск, Комсомольская, 37	/static/images/tik.png	18,32	-9,-32
1897	46.632269	142.781735	Корсаковский район	г.Корсаков, Советская, 41	/static/images/tik.png	18,32	-9,-32
1898	45.2293616541	147.875143569	Курильский район	г. Курильск, Охотская, 5а	/static/images/tik.png	18,32	-9,-32
1899	48.621576	142.778573	Макаровский район	г.Макаров, 50 лет Октября, 32	/static/images/tik.png	18,32	-9,-32
1900	46.679662	141.859003	Невельский район	г.Невельск, ул.Рыбацкая, 115	/static/images/tik.png	18,32	-9,-32
1901	51.795757	143.142211	Ногликский район	Ногликский район, п.Ноглики, Советская, 15	/static/images/tik.png	18,32	-9,-32
1902	53.586002	142.939299	Охинский район	г.Оха, ул.Ленина, 13	/static/images/tik.png	18,32	-9,-32
1903	49.222863	143.105416	Поронайский район	г.Поронайск, ул.Октябрьская, 61А	/static/images/tik.png	18,32	-9,-32
1904	50.6761939949	156.13132121	Северо-Курильский район	г.Северо-Курильск, Сахалинская, 34 А	/static/images/tik.png	18,32	-9,-32
1905	46.965354	142.765583	Южно-Сахалинск	город Южно-Сахалинск, Ленина, 252	/static/images/tik.png	18,32	-9,-32
1906	44.0379036075	145.86060293	Южно-Курильский район	пгт.Южно-Курильск, пл.Ленина, 1	/static/images/tik.png	18,32	-9,-32
1907	47.05744	142.055968	Холмский район	г. Холмск, Морская, 14	/static/images/tik.png	18,32	-9,-32
1908	49.066998	142.061672	Углегорский район	г.Углегорск, Победы, 142	/static/images/tik.png	18,32	-9,-32
1909	50.848784	142.662672	Тымовский район	пгт.Тымовское, Кировская, 70	/static/images/tik.png	18,32	-9,-32
1910	47.765073	142.07397	Томаринский район	г.Томари, Новая, 1	/static/images/tik.png	18,32	-9,-32
1911	46.679662	141.859003	Невельск (судовый)	г.Невельск, ул. Советская, д. 55	/static/images/tik.png	18,32	-9,-32
1912	49.748227	142.830675	Смирныховский район	п.г.т. Смирных, Маяковского, 7	/static/images/tik.png	18,32	-9,-32
1913	47.05744	142.055968	Холмский судовой район	город Холмск, Победы ул, 18 а	/static/images/tik.png	18,32	-9,-32
1914	61.668165	50.834674	Республика Коми	г.Сыктывкар, Коммунистическая, 8	/static/images/tik.png	18,32	-9,-32
1915	61.6707798489	50.8299457468	Сыктывкар	г.Сыктывкар, Бабушкина, 22	/static/images/tik.png	18,32	-9,-32
1916	67.5028586734	64.0605708584	Воркута	г.Воркута, пл.Центральная, 7	/static/images/tik.png	18,32	-9,-32
1917	63.5617387042	53.7009752356	Ухта	г.Ухта, Бушуева, 11	/static/images/tik.png	18,32	-9,-32
1918	63.8441324755	57.3014487326	Вуктыл	город Вуктыл, Комсомольская, 14	/static/images/tik.png	18,32	-9,-32
1919	66.0369064627	60.1155372709	Инта	г.Инта, Горького, 16	/static/images/tik.png	18,32	-9,-32
1920	65.9955638189	57.5575572811	Усинск	г.Усинск, Ленина, 13	/static/images/tik.png	18,32	-9,-32
1921	65.114070109	57.1608352661	Печора	г.Печора, Ленинградская, 15	/static/images/tik.png	18,32	-9,-32
1922	63.5929148071	53.8881977834	Сосногорск	г.Сосногорск, З.Космодемьянской, 72	/static/images/tik.png	18,32	-9,-32
1923	65.012171	53.914206	Ижемский район	с.Ижма, Советская, 45	/static/images/tik.png	18,32	-9,-32
1924	62.5976903746	50.8846447058	Княжпогостский район	город Емва, Дзержинского, 82	/static/images/tik.png	18,32	-9,-32
1925	60.4446844481	50.9974869154	Койгородский район	с.Койгородок, Мира, 9	/static/images/tik.png	18,32	-9,-32
1926	61.8074479151	51.5826346166	Корткеросский район	с.Корткерос, Советская, 225	/static/images/tik.png	18,32	-9,-32
1927	60.3347378088	49.6049227193	Прилузский район	с.Объячево, Мира, 76	/static/images/tik.png	18,32	-9,-32
1928	61.6267719149	50.7668358833	Сыктывдинский район	с.Выльгорт, Домны Каликовой, 62	/static/images/tik.png	18,32	-9,-32
1929	61.0669185726	50.0813073479	Сысольский район	с.Визинга, Советская, 35	/static/images/tik.png	18,32	-9,-32
1930	62.7224445059	56.1720018648	Троицко-Печорский район	пгт.Троицко-Печорск, Мира, 26	/static/images/tik.png	18,32	-9,-32
1931	63.4580942301	48.898304645	Удорский район	с.Кослан, Центральная, 144	/static/images/tik.png	18,32	-9,-32
1932	62.2237756476	49.9921943061	Усть-Вымский район	с.Айкино, Центральная, 114	/static/images/tik.png	18,32	-9,-32
1933	61.6881406506	53.6919211037	Усть-Куломский район	с.Усть-Кулом, Советская, 44	/static/images/tik.png	18,32	-9,-32
1934	65.4388746563	52.1583226696	Усть-Цилемский район	с.Усть-Цильма, Новый квартал, 24а	/static/images/tik.png	18,32	-9,-32
1935	61.7818989568	50.7576970942	Сыктывкар (Эжвинский район)	г.Сыктывкар, Эжвинский район, ул. Славы, 1	/static/images/tik.png	18,32	-9,-32
1936	55.436799302	65.333134532	Курганская область	Курган, Гоголя, 25	/static/images/tik.png	18,32	-9,-32
1937	54.945474	63.578345	Альменевский район	Альменевский район, село Альменево., площадь Комсомола, 1	/static/images/tik.png	18,32	-9,-32
1938	55.82802	65.574141	Белозерский район	с. Белозерское, Карла Маркса., 16	/static/images/tik.png	18,32	-9,-32
1939	55.3794850986	65.8097853698	Варгашинский район	р.п.Варгаши, ул.Чкалова, 22	/static/images/tik.png	18,32	-9,-32
1940	56.0877387671	63.6290976405	Шадринск	город Шадринск, Свердлова улица, 59	/static/images/tik.png	18,32	-9,-32
1941	54.46512	64.854609	Звериноголовский район	с.Звериноголовское., Чапаева, 41	/static/images/tik.png	18,32	-9,-32
1942	56.263407	62.933391	Далматовский район	Далматовский район, город Далматово, Советская, 187	/static/images/tik.png	18,32	-9,-32
1943	55.9526683329	64.4340307452	Каргапольский район	р.п. Каргаполье, Калинина, 35	/static/images/tik.png	18,32	-9,-32
